"isono","year","sexno","ageno","eduno","ggapedu25"
132,2045,0,0,4,1.16
132,2045,0,0,5,1.05
132,2045,0,0,6,1.23
132,2045,0,0,7,1.53
132,2050,0,0,0,NA
132,2050,0,0,1,NA
132,2050,0,0,2,0.69
132,2050,0,0,3,1.15
132,2050,0,0,4,1.16
132,2050,0,0,5,1.05
132,2050,0,0,6,1.22
132,2050,0,0,7,1.53
132,2055,0,0,0,NA
132,2055,0,0,1,NA
132,2055,0,0,2,0.81
132,2055,0,0,3,1.17
132,2055,0,0,4,1.16
132,2055,0,0,5,1.04
132,2055,0,0,6,1.21
132,2055,0,0,7,1.53
132,2060,0,0,0,NA
132,2060,0,0,1,NA
132,2060,0,0,2,0.93
132,2060,0,0,3,1.19
132,2060,0,0,4,1.16
132,2060,0,0,5,1.04
132,2060,0,0,6,1.19
132,2060,0,0,7,1.53
132,2065,0,0,0,NA
132,2065,0,0,1,NA
132,2065,0,0,2,1.01
132,2065,0,0,3,1.21
132,2065,0,0,4,1.15
132,2065,0,0,5,1.03
132,2065,0,0,6,1.18
132,2065,0,0,7,1.53
132,2070,0,0,0,NA
132,2070,0,0,1,NA
132,2070,0,0,2,1.05
132,2070,0,0,3,1.22
132,2070,0,0,4,1.14
132,2070,0,0,5,1.01
132,2070,0,0,6,1.16
132,2070,0,0,7,1.52
132,2075,0,0,0,NA
132,2075,0,0,1,NA
132,2075,0,0,2,1.07
132,2075,0,0,3,1.22
132,2075,0,0,4,1.13
132,2075,0,0,5,1
132,2075,0,0,6,1.14
132,2075,0,0,7,1.52
132,2080,0,0,0,NA
132,2080,0,0,1,NA
132,2080,0,0,2,1.07
132,2080,0,0,3,1.22
132,2080,0,0,4,1.11
132,2080,0,0,5,0.99
132,2080,0,0,6,1.12
132,2080,0,0,7,1.51
132,2085,0,0,0,NA
132,2085,0,0,1,NA
132,2085,0,0,2,1.06
132,2085,0,0,3,1.21
132,2085,0,0,4,1.1
132,2085,0,0,5,0.98
132,2085,0,0,6,1.11
132,2085,0,0,7,1.49
132,2090,0,0,0,NA
132,2090,0,0,1,NA
132,2090,0,0,2,1.05
132,2090,0,0,3,1.2
132,2090,0,0,4,1.09
132,2090,0,0,5,0.97
132,2090,0,0,6,1.1
132,2090,0,0,7,1.48
132,2095,0,0,0,NA
132,2095,0,0,1,NA
132,2095,0,0,2,1.04
132,2095,0,0,3,1.19
132,2095,0,0,4,1.08
132,2095,0,0,5,0.96
132,2095,0,0,6,1.08
132,2095,0,0,7,1.46
132,2100,0,0,0,NA
132,2100,0,0,1,NA
132,2100,0,0,2,1.02
132,2100,0,0,3,1.17
132,2100,0,0,4,1.06
132,2100,0,0,5,0.95
132,2100,0,0,6,1.07
132,2100,0,0,7,1.45
140,1970,0,0,0,NA
140,1970,0,0,1,NA
140,1970,0,0,2,0.8
140,1970,0,0,3,8.12
140,1970,0,0,4,25
140,1970,0,0,5,5
140,1970,0,0,6,Inf
140,1970,0,0,7,Inf
140,1975,0,0,0,NA
140,1975,0,0,1,NA
140,1975,0,0,2,0.74
140,1975,0,0,3,5.95
140,1975,0,0,4,19.29
140,1975,0,0,5,8.4
140,1975,0,0,6,Inf
140,1975,0,0,7,Inf
140,1980,0,0,0,NA
140,1980,0,0,1,NA
140,1980,0,0,2,0.68
140,1980,0,0,3,3.78
140,1980,0,0,4,7.53
140,1980,0,0,5,5.44
140,1980,0,0,6,14
140,1980,0,0,7,8
140,1985,0,0,0,NA
140,1985,0,0,1,NA
140,1985,0,0,2,0.63
140,1985,0,0,3,2.75
140,1985,0,0,4,4.74
140,1985,0,0,5,4.89
140,1985,0,0,6,10.5
140,1985,0,0,7,6.67
140,1990,0,0,0,NA
140,1990,0,0,1,NA
140,1990,0,0,2,0.58
140,1990,0,0,3,2.19
140,1990,0,0,4,3.03
140,1990,0,0,5,3.95
140,1990,0,0,6,5.79
140,1990,0,0,7,5.58
140,1995,0,0,0,NA
140,1995,0,0,1,NA
140,1995,0,0,2,0.53
140,1995,0,0,3,1.85
140,1995,0,0,4,2.23
140,1995,0,0,5,3.28
140,1995,0,0,6,4.71
140,1995,0,0,7,4.03
140,2000,0,0,0,NA
140,2000,0,0,1,NA
140,2000,0,0,2,0.47
140,2000,0,0,3,1.65
140,2000,0,0,4,1.87
140,2000,0,0,5,3.05
140,2000,0,0,6,3.84
140,2000,0,0,7,3.18
140,2005,0,0,0,NA
140,2005,0,0,1,NA
140,2005,0,0,2,0.44
140,2005,0,0,3,1.48
140,2005,0,0,4,1.62
140,2005,0,0,5,2.63
140,2005,0,0,6,3
140,2005,0,0,7,2.53
140,2010,0,0,0,NA
140,2010,0,0,1,NA
140,2010,0,0,2,0.41
140,2010,0,0,3,1.35
140,2010,0,0,4,1.43
140,2010,0,0,5,2.27
140,2010,0,0,6,2.39
140,2010,0,0,7,2.01
140,2015,0,0,0,NA
140,2015,0,0,1,NA
140,2015,0,0,2,0.37
140,2015,0,0,3,1.37
140,2015,0,0,4,1.51
140,2015,0,0,5,2.53
140,2015,0,0,6,3.03
140,2015,0,0,7,2.42
140,2020,0,0,0,NA
140,2020,0,0,1,NA
140,2020,0,0,2,0.36
140,2020,0,0,3,1.34
140,2020,0,0,4,1.47
140,2020,0,0,5,2.5
140,2020,0,0,6,3.1
140,2020,0,0,7,2.44
140,2025,0,0,0,NA
140,2025,0,0,1,NA
140,2025,0,0,2,0.35
140,2025,0,0,3,1.32
140,2025,0,0,4,1.44
140,2025,0,0,5,2.46
140,2025,0,0,6,3.16
140,2025,0,0,7,2.44
140,2030,0,0,0,NA
140,2030,0,0,1,NA
140,2030,0,0,2,0.34
140,2030,0,0,3,1.3
140,2030,0,0,4,1.41
140,2030,0,0,5,2.43
140,2030,0,0,6,3.19
140,2030,0,0,7,2.44
140,2035,0,0,0,NA
140,2035,0,0,1,NA
140,2035,0,0,2,0.34
140,2035,0,0,3,1.29
140,2035,0,0,4,1.39
140,2035,0,0,5,2.39
140,2035,0,0,6,3.22
140,2035,0,0,7,2.45
140,2040,0,0,0,NA
140,2040,0,0,1,NA
140,2040,0,0,2,0.34
140,2040,0,0,3,1.29
140,2040,0,0,4,1.37
140,2040,0,0,5,2.36
140,2040,0,0,6,3.24
140,2040,0,0,7,2.45
140,2045,0,0,0,NA
140,2045,0,0,1,NA
140,2045,0,0,2,0.33
140,2045,0,0,3,1.28
140,2045,0,0,4,1.35
140,2045,0,0,5,2.34
140,2045,0,0,6,3.26
140,2045,0,0,7,2.45
140,2050,0,0,0,NA
140,2050,0,0,1,NA
140,2050,0,0,2,0.33
140,2050,0,0,3,1.28
140,2050,0,0,4,1.34
140,2050,0,0,5,2.33
140,2050,0,0,6,3.29
140,2050,0,0,7,2.48
140,2055,0,0,0,NA
140,2055,0,0,1,NA
140,2055,0,0,2,0.33
140,2055,0,0,3,1.27
140,2055,0,0,4,1.33
140,2055,0,0,5,2.32
140,2055,0,0,6,3.33
140,2055,0,0,7,2.51
140,2060,0,0,0,NA
140,2060,0,0,1,NA
140,2060,0,0,2,0.33
140,2060,0,0,3,1.26
140,2060,0,0,4,1.33
140,2060,0,0,5,2.31
140,2060,0,0,6,3.37
140,2060,0,0,7,2.54
140,2065,0,0,0,NA
140,2065,0,0,1,NA
140,2065,0,0,2,0.33
140,2065,0,0,3,1.26
140,2065,0,0,4,1.32
140,2065,0,0,5,2.31
140,2065,0,0,6,3.4
140,2065,0,0,7,2.56
140,2070,0,0,0,NA
140,2070,0,0,1,NA
140,2070,0,0,2,0.32
140,2070,0,0,3,1.25
140,2070,0,0,4,1.32
140,2070,0,0,5,2.3
140,2070,0,0,6,3.42
140,2070,0,0,7,2.58
140,2075,0,0,0,NA
140,2075,0,0,1,NA
140,2075,0,0,2,0.32
140,2075,0,0,3,1.25
140,2075,0,0,4,1.32
140,2075,0,0,5,2.3
140,2075,0,0,6,3.42
140,2075,0,0,7,2.58
140,2080,0,0,0,NA
140,2080,0,0,1,NA
140,2080,0,0,2,0.32
140,2080,0,0,3,1.24
140,2080,0,0,4,1.31
140,2080,0,0,5,2.29
140,2080,0,0,6,3.4
140,2080,0,0,7,2.58
140,2085,0,0,0,NA
140,2085,0,0,1,NA
140,2085,0,0,2,0.32
140,2085,0,0,3,1.24
140,2085,0,0,4,1.31
140,2085,0,0,5,2.28
140,2085,0,0,6,3.39
140,2085,0,0,7,2.59
140,2090,0,0,0,NA
140,2090,0,0,1,NA
140,2090,0,0,2,0.32
140,2090,0,0,3,1.24
140,2090,0,0,4,1.3
140,2090,0,0,5,2.28
140,2090,0,0,6,3.38
140,2090,0,0,7,2.58
140,2095,0,0,0,NA
140,2095,0,0,1,NA
140,2095,0,0,2,0.32
140,2095,0,0,3,1.23
140,2095,0,0,4,1.3
140,2095,0,0,5,2.27
140,2095,0,0,6,3.36
140,2095,0,0,7,2.58
140,2100,0,0,0,NA
140,2100,0,0,1,NA
140,2100,0,0,2,0.32
140,2100,0,0,3,1.22
140,2100,0,0,4,1.29
140,2100,0,0,5,2.26
140,2100,0,0,6,3.34
140,2100,0,0,7,2.57
144,1970,0,0,0,NA
144,1970,0,0,1,NA
144,1970,0,0,2,0.77
144,1970,0,0,3,2.29
144,1970,0,0,4,2.33
144,1970,0,0,5,2.75
144,1970,0,0,6,3.63
144,1970,0,0,7,4.8
144,1975,0,0,0,NA
144,1975,0,0,1,NA
144,1975,0,0,2,0.72
144,1975,0,0,3,2.07
144,1975,0,0,4,2.11
144,1975,0,0,5,2.58
144,1975,0,0,6,3.2
144,1975,0,0,7,4.03
144,1980,0,0,0,NA
144,1980,0,0,1,NA
144,1980,0,0,2,0.68
144,1980,0,0,3,1.88
144,1980,0,0,4,1.92
144,1980,0,0,5,2.42
144,1980,0,0,6,2.84
144,1980,0,0,7,3.55
144,1985,0,0,0,NA
144,1985,0,0,1,NA
144,1985,0,0,2,0.65
144,1985,0,0,3,1.71
144,1985,0,0,4,1.75
144,1985,0,0,5,2.24
144,1985,0,0,6,2.51
144,1985,0,0,7,3.11
144,1990,0,0,0,NA
144,1990,0,0,1,NA
144,1990,0,0,2,0.62
144,1990,0,0,3,1.55
144,1990,0,0,4,1.59
144,1990,0,0,5,2.09
144,1990,0,0,6,2.28
144,1990,0,0,7,2.8
144,1995,0,0,0,NA
144,1995,0,0,1,NA
144,1995,0,0,2,0.59
144,1995,0,0,3,1.41
144,1995,0,0,4,1.46
144,1995,0,0,5,1.96
144,1995,0,0,6,2.13
144,1995,0,0,7,2.55
144,2000,0,0,0,NA
144,2000,0,0,1,NA
144,2000,0,0,2,0.57
144,2000,0,0,3,1.29
144,2000,0,0,4,1.35
144,2000,0,0,5,1.79
144,2000,0,0,6,1.94
144,2000,0,0,7,2.26
144,2005,0,0,0,NA
144,2005,0,0,1,NA
144,2005,0,0,2,0.55
144,2005,0,0,3,1.19
144,2005,0,0,4,1.26
144,2005,0,0,5,1.64
144,2005,0,0,6,1.73
144,2005,0,0,7,2.02
144,2010,0,0,0,NA
144,2010,0,0,1,NA
144,2010,0,0,2,0.54
144,2010,0,0,3,1.1
144,2010,0,0,4,1.17
144,2010,0,0,5,1.49
144,2010,0,0,6,1.57
144,2010,0,0,7,1.82
144,2015,0,0,0,NA
144,2015,0,0,1,NA
144,2015,0,0,2,0.52
144,2015,0,0,3,1.05
144,2015,0,0,4,1.12
144,2015,0,0,5,1.44
144,2015,0,0,6,1.5
144,2015,0,0,7,1.74
144,2020,0,0,0,NA
144,2020,0,0,1,NA
144,2020,0,0,2,0.51
144,2020,0,0,3,1.05
144,2020,0,0,4,1.03
144,2020,0,0,5,1.35
144,2020,0,0,6,1.47
144,2020,0,0,7,1.73
144,2025,0,0,0,NA
144,2025,0,0,1,NA
144,2025,0,0,2,0.5
144,2025,0,0,3,1.03
144,2025,0,0,4,0.98
144,2025,0,0,5,1.28
144,2025,0,0,6,1.43
144,2025,0,0,7,1.69
144,2030,0,0,0,NA
144,2030,0,0,1,NA
144,2030,0,0,2,0.5
144,2030,0,0,3,1.01
144,2030,0,0,4,0.93
144,2030,0,0,5,1.23
144,2030,0,0,6,1.39
144,2030,0,0,7,1.65
144,2035,0,0,0,NA
144,2035,0,0,1,NA
144,2035,0,0,2,0.5
144,2035,0,0,3,1
144,2035,0,0,4,0.9
144,2035,0,0,5,1.19
144,2035,0,0,6,1.36
144,2035,0,0,7,1.61
144,2040,0,0,0,NA
144,2040,0,0,1,NA
144,2040,0,0,2,0.5
144,2040,0,0,3,1
144,2040,0,0,4,0.87
144,2040,0,0,5,1.15
144,2040,0,0,6,1.34
144,2040,0,0,7,1.58
144,2045,0,0,0,NA
144,2045,0,0,1,NA
144,2045,0,0,2,0.5
144,2045,0,0,3,1
144,2045,0,0,4,0.84
144,2045,0,0,5,1.12
144,2045,0,0,6,1.32
144,2045,0,0,7,1.56
144,2050,0,0,0,NA
144,2050,0,0,1,NA
144,2050,0,0,2,0.51
144,2050,0,0,3,1.01
144,2050,0,0,4,0.83
144,2050,0,0,5,1.1
144,2050,0,0,6,1.3
144,2050,0,0,7,1.53
144,2055,0,0,0,NA
144,2055,0,0,1,NA
144,2055,0,0,2,0.52
144,2055,0,0,3,1.03
144,2055,0,0,4,0.81
144,2055,0,0,5,1.08
144,2055,0,0,6,1.29
144,2055,0,0,7,1.52
144,2060,0,0,0,NA
144,2060,0,0,1,NA
144,2060,0,0,2,0.53
144,2060,0,0,3,1.05
144,2060,0,0,4,0.8
144,2060,0,0,5,1.06
144,2060,0,0,6,1.28
144,2060,0,0,7,1.51
144,2065,0,0,0,NA
144,2065,0,0,1,NA
144,2065,0,0,2,0.53
144,2065,0,0,3,1.07
144,2065,0,0,4,0.79
144,2065,0,0,5,1.04
144,2065,0,0,6,1.27
144,2065,0,0,7,1.51
144,2070,0,0,0,NA
144,2070,0,0,1,NA
144,2070,0,0,2,0.54
144,2070,0,0,3,1.1
144,2070,0,0,4,0.78
144,2070,0,0,5,1.03
144,2070,0,0,6,1.27
144,2070,0,0,7,1.51
144,2075,0,0,0,NA
144,2075,0,0,1,NA
144,2075,0,0,2,0.55
144,2075,0,0,3,1.12
144,2075,0,0,4,0.78
144,2075,0,0,5,1.03
144,2075,0,0,6,1.27
144,2075,0,0,7,1.52
144,2080,0,0,0,NA
144,2080,0,0,1,NA
144,2080,0,0,2,0.55
144,2080,0,0,3,1.14
144,2080,0,0,4,0.77
144,2080,0,0,5,1.02
144,2080,0,0,6,1.28
144,2080,0,0,7,1.53
144,2085,0,0,0,NA
144,2085,0,0,1,NA
144,2085,0,0,2,0.55
144,2085,0,0,3,1.16
144,2085,0,0,4,0.77
144,2085,0,0,5,1.02
144,2085,0,0,6,1.28
144,2085,0,0,7,1.55
144,2090,0,0,0,NA
144,2090,0,0,1,NA
144,2090,0,0,2,0.55
144,2090,0,0,3,1.17
144,2090,0,0,4,0.77
144,2090,0,0,5,1.02
144,2090,0,0,6,1.29
144,2090,0,0,7,1.56
144,2095,0,0,0,NA
144,2095,0,0,1,NA
144,2095,0,0,2,0.55
144,2095,0,0,3,1.17
144,2095,0,0,4,0.77
144,2095,0,0,5,1.03
144,2095,0,0,6,1.29
144,2095,0,0,7,1.56
144,2100,0,0,0,NA
144,2100,0,0,1,NA
144,2100,0,0,2,0.55
144,2100,0,0,3,1.18
144,2100,0,0,4,0.78
144,2100,0,0,5,1.03
144,2100,0,0,6,1.3
144,2100,0,0,7,1.57
148,1970,0,0,0,NA
148,1970,0,0,1,NA
148,1970,0,0,2,0.89
148,1970,0,0,3,11.71
148,1970,0,0,4,Inf
148,1970,0,0,5,Inf
148,1970,0,0,6,NA
148,1970,0,0,7,NA
148,1975,0,0,0,NA
148,1975,0,0,1,NA
148,1975,0,0,2,0.86
148,1975,0,0,3,11.47
148,1975,0,0,4,Inf
148,1975,0,0,5,Inf
148,1975,0,0,6,Inf
148,1975,0,0,7,Inf
148,1980,0,0,0,NA
148,1980,0,0,1,NA
148,1980,0,0,2,0.82
148,1980,0,0,3,6.38
148,1980,0,0,4,5.72
148,1980,0,0,5,30.5
148,1980,0,0,6,11
148,1980,0,0,7,27
148,1985,0,0,0,NA
148,1985,0,0,1,NA
148,1985,0,0,2,0.79
148,1985,0,0,3,4.38
148,1985,0,0,4,6.84
148,1985,0,0,5,16.6
148,1985,0,0,6,9.2
148,1985,0,0,7,6.75
148,1990,0,0,0,NA
148,1990,0,0,1,NA
148,1990,0,0,2,0.78
148,1990,0,0,3,2.74
148,1990,0,0,4,4.17
148,1990,0,0,5,7.47
148,1990,0,0,6,11.29
148,1990,0,0,7,6.77
148,1995,0,0,0,NA
148,1995,0,0,1,NA
148,1995,0,0,2,0.76
148,1995,0,0,3,2.26
148,1995,0,0,4,3.88
148,1995,0,0,5,5.82
148,1995,0,0,6,7.76
148,1995,0,0,7,7.35
148,2000,0,0,0,NA
148,2000,0,0,1,NA
148,2000,0,0,2,0.73
148,2000,0,0,3,1.92
148,2000,0,0,4,4.17
148,2000,0,0,5,5.54
148,2000,0,0,6,7.76
148,2000,0,0,7,7.52
148,2005,0,0,0,NA
148,2005,0,0,1,NA
148,2005,0,0,2,0.68
148,2005,0,0,3,1.83
148,2005,0,0,4,3.67
148,2005,0,0,5,4.73
148,2005,0,0,6,7.41
148,2005,0,0,7,6.3
148,2010,0,0,0,NA
148,2010,0,0,1,NA
148,2010,0,0,2,0.68
148,2010,0,0,3,1.44
148,2010,0,0,4,2.88
148,2010,0,0,5,3.52
148,2010,0,0,6,4.69
148,2010,0,0,7,4.76
148,2015,0,0,0,NA
148,2015,0,0,1,NA
148,2015,0,0,2,0.66
148,2015,0,0,3,1.25
148,2015,0,0,4,2.69
148,2015,0,0,5,3.54
148,2015,0,0,6,6.25
148,2015,0,0,7,5.78
148,2020,0,0,0,NA
148,2020,0,0,1,NA
148,2020,0,0,2,0.63
148,2020,0,0,3,1.3
148,2020,0,0,4,2.49
148,2020,0,0,5,3.32
148,2020,0,0,6,6.34
148,2020,0,0,7,5.96
148,2025,0,0,0,NA
148,2025,0,0,1,NA
148,2025,0,0,2,0.62
148,2025,0,0,3,1.25
148,2025,0,0,4,2.37
148,2025,0,0,5,3.18
148,2025,0,0,6,6.39
148,2025,0,0,7,6.08
148,2030,0,0,0,NA
148,2030,0,0,1,NA
148,2030,0,0,2,0.61
148,2030,0,0,3,1.22
148,2030,0,0,4,2.28
148,2030,0,0,5,3.08
148,2030,0,0,6,6.41
148,2030,0,0,7,6.16
148,2035,0,0,0,NA
148,2035,0,0,1,NA
148,2035,0,0,2,0.6
148,2035,0,0,3,1.19
148,2035,0,0,4,2.21
148,2035,0,0,5,3.01
148,2035,0,0,6,6.41
148,2035,0,0,7,6.22
148,2040,0,0,0,NA
148,2040,0,0,1,NA
148,2040,0,0,2,0.59
148,2040,0,0,3,1.17
148,2040,0,0,4,2.16
148,2040,0,0,5,2.96
148,2040,0,0,6,6.4
148,2040,0,0,7,6.28
148,2045,0,0,0,NA
148,2045,0,0,1,NA
148,2045,0,0,2,0.59
148,2045,0,0,3,1.16
148,2045,0,0,4,2.12
148,2045,0,0,5,2.91
148,2045,0,0,6,6.38
148,2045,0,0,7,6.31
148,2050,0,0,0,NA
148,2050,0,0,1,NA
148,2050,0,0,2,0.58
148,2050,0,0,3,1.15
148,2050,0,0,4,2.08
148,2050,0,0,5,2.87
148,2050,0,0,6,6.35
148,2050,0,0,7,6.34
148,2055,0,0,0,NA
148,2055,0,0,1,NA
148,2055,0,0,2,0.58
148,2055,0,0,3,1.14
148,2055,0,0,4,2.05
148,2055,0,0,5,2.84
148,2055,0,0,6,6.34
148,2055,0,0,7,6.37
148,2060,0,0,0,NA
148,2060,0,0,1,NA
148,2060,0,0,2,0.57
148,2060,0,0,3,1.14
148,2060,0,0,4,2.02
148,2060,0,0,5,2.81
148,2060,0,0,6,6.31
148,2060,0,0,7,6.39
148,2065,0,0,0,NA
148,2065,0,0,1,NA
148,2065,0,0,2,0.57
148,2065,0,0,3,1.13
148,2065,0,0,4,2
148,2065,0,0,5,2.78
148,2065,0,0,6,6.28
148,2065,0,0,7,6.41
148,2070,0,0,0,NA
148,2070,0,0,1,NA
148,2070,0,0,2,0.57
148,2070,0,0,3,1.12
148,2070,0,0,4,1.99
148,2070,0,0,5,2.77
148,2070,0,0,6,6.25
148,2070,0,0,7,6.42
148,2075,0,0,0,NA
148,2075,0,0,1,NA
148,2075,0,0,2,0.56
148,2075,0,0,3,1.12
148,2075,0,0,4,1.98
148,2075,0,0,5,2.75
148,2075,0,0,6,6.22
148,2075,0,0,7,6.42
148,2080,0,0,0,NA
148,2080,0,0,1,NA
148,2080,0,0,2,0.56
148,2080,0,0,3,1.11
148,2080,0,0,4,1.97
148,2080,0,0,5,2.74
148,2080,0,0,6,6.19
148,2080,0,0,7,6.41
148,2085,0,0,0,NA
148,2085,0,0,1,NA
148,2085,0,0,2,0.56
148,2085,0,0,3,1.11
148,2085,0,0,4,1.96
148,2085,0,0,5,2.73
148,2085,0,0,6,6.15
148,2085,0,0,7,6.39
148,2090,0,0,0,NA
148,2090,0,0,1,NA
148,2090,0,0,2,0.55
148,2090,0,0,3,1.1
148,2090,0,0,4,1.95
148,2090,0,0,5,2.71
148,2090,0,0,6,6.12
148,2090,0,0,7,6.38
148,2095,0,0,0,NA
148,2095,0,0,1,NA
148,2095,0,0,2,0.55
148,2095,0,0,3,1.1
148,2095,0,0,4,1.94
148,2095,0,0,5,2.7
148,2095,0,0,6,6.08
148,2095,0,0,7,6.35
148,2100,0,0,0,NA
148,2100,0,0,1,NA
148,2100,0,0,2,0.55
148,2100,0,0,3,1.09
148,2100,0,0,4,1.93
148,2100,0,0,5,2.68
148,2100,0,0,6,6.05
148,2100,0,0,7,6.33
152,1970,0,0,0,NA
152,1970,0,0,1,NA
152,1970,0,0,2,0.84
152,1970,0,0,3,0.91
152,1970,0,0,4,0.85
152,1970,0,0,5,0.82
152,1970,0,0,6,1.05
152,1970,0,0,7,1.63
152,1975,0,0,0,NA
152,1975,0,0,1,NA
152,1975,0,0,2,0.84
152,1975,0,0,3,0.88
152,1975,0,0,4,0.86
152,1975,0,0,5,0.81
152,1975,0,0,6,1.05
152,1975,0,0,7,1.49
152,1980,0,0,0,NA
152,1980,0,0,1,NA
152,1980,0,0,2,0.83
152,1980,0,0,3,0.86
152,1980,0,0,4,0.88
152,1980,0,0,5,0.81
152,1980,0,0,6,1.05
152,1980,0,0,7,1.37
152,1985,0,0,0,NA
152,1985,0,0,1,NA
152,1985,0,0,2,0.84
152,1985,0,0,3,0.86
152,1985,0,0,4,0.9
152,1985,0,0,5,0.84
152,1985,0,0,6,1.03
152,1985,0,0,7,1.31
152,1990,0,0,0,NA
152,1990,0,0,1,NA
152,1990,0,0,2,0.82
152,1990,0,0,3,0.84
152,1990,0,0,4,0.9
152,1990,0,0,5,0.85
152,1990,0,0,6,1.01
152,1990,0,0,7,1.23
152,1995,0,0,0,NA
152,1995,0,0,1,NA
152,1995,0,0,2,0.81
152,1995,0,0,3,0.84
152,1995,0,0,4,0.91
152,1995,0,0,5,0.87
152,1995,0,0,6,1
152,1995,0,0,7,1.18
152,2000,0,0,0,NA
152,2000,0,0,1,NA
152,2000,0,0,2,0.8
152,2000,0,0,3,0.83
152,2000,0,0,4,0.92
152,2000,0,0,5,0.89
152,2000,0,0,6,0.98
152,2000,0,0,7,1.13
152,2005,0,0,0,NA
152,2005,0,0,1,NA
152,2005,0,0,2,0.79
152,2005,0,0,3,0.83
152,2005,0,0,4,0.93
152,2005,0,0,5,0.91
152,2005,0,0,6,0.97
152,2005,0,0,7,1.08
152,2010,0,0,0,NA
152,2010,0,0,1,NA
152,2010,0,0,2,0.79
152,2010,0,0,3,0.82
152,2010,0,0,4,0.94
152,2010,0,0,5,0.93
152,2010,0,0,6,0.97
152,2010,0,0,7,1.04
152,2015,0,0,0,NA
152,2015,0,0,1,NA
152,2015,0,0,2,0.79
152,2015,0,0,3,0.83
152,2015,0,0,4,0.94
152,2015,0,0,5,0.94
152,2015,0,0,6,0.95
152,2015,0,0,7,1.05
152,2020,0,0,0,NA
152,2020,0,0,1,NA
152,2020,0,0,2,0.8
152,2020,0,0,3,0.84
152,2020,0,0,4,0.95
152,2020,0,0,5,0.95
152,2020,0,0,6,0.94
152,2020,0,0,7,1.03
152,2025,0,0,0,NA
152,2025,0,0,1,NA
152,2025,0,0,2,0.82
152,2025,0,0,3,0.86
152,2025,0,0,4,0.95
152,2025,0,0,5,0.96
152,2025,0,0,6,0.94
152,2025,0,0,7,1.02
152,2030,0,0,0,NA
152,2030,0,0,1,NA
152,2030,0,0,2,0.84
152,2030,0,0,3,0.87
152,2030,0,0,4,0.95
152,2030,0,0,5,0.97
152,2030,0,0,6,0.93
152,2030,0,0,7,1.01
152,2035,0,0,0,NA
152,2035,0,0,1,NA
152,2035,0,0,2,0.87
152,2035,0,0,3,0.9
152,2035,0,0,4,0.95
152,2035,0,0,5,0.97
152,2035,0,0,6,0.92
152,2035,0,0,7,1
152,2040,0,0,0,NA
152,2040,0,0,1,NA
152,2040,0,0,2,0.9
152,2040,0,0,3,0.93
152,2040,0,0,4,0.96
152,2040,0,0,5,0.97
152,2040,0,0,6,0.91
152,2040,0,0,7,0.99
152,2045,0,0,0,NA
152,2045,0,0,1,NA
152,2045,0,0,2,0.93
152,2045,0,0,3,0.96
152,2045,0,0,4,0.96
152,2045,0,0,5,0.98
152,2045,0,0,6,0.9
152,2045,0,0,7,0.98
152,2050,0,0,0,NA
152,2050,0,0,1,NA
152,2050,0,0,2,0.96
152,2050,0,0,3,1
152,2050,0,0,4,0.97
152,2050,0,0,5,0.98
152,2050,0,0,6,0.9
152,2050,0,0,7,0.97
152,2055,0,0,0,NA
152,2055,0,0,1,NA
152,2055,0,0,2,0.99
152,2055,0,0,3,1.04
152,2055,0,0,4,0.98
152,2055,0,0,5,0.98
152,2055,0,0,6,0.89
152,2055,0,0,7,0.96
152,2060,0,0,0,NA
152,2060,0,0,1,NA
152,2060,0,0,2,1.01
152,2060,0,0,3,1.08
152,2060,0,0,4,0.99
152,2060,0,0,5,0.99
152,2060,0,0,6,0.89
152,2060,0,0,7,0.96
152,2065,0,0,0,NA
152,2065,0,0,1,NA
152,2065,0,0,2,1.04
152,2065,0,0,3,1.11
152,2065,0,0,4,1
152,2065,0,0,5,0.99
152,2065,0,0,6,0.88
152,2065,0,0,7,0.95
152,2070,0,0,0,NA
152,2070,0,0,1,NA
152,2070,0,0,2,1.05
152,2070,0,0,3,1.13
152,2070,0,0,4,1
152,2070,0,0,5,0.99
152,2070,0,0,6,0.88
152,2070,0,0,7,0.95
152,2075,0,0,0,NA
152,2075,0,0,1,NA
152,2075,0,0,2,1.06
152,2075,0,0,3,1.15
152,2075,0,0,4,1.01
152,2075,0,0,5,0.99
152,2075,0,0,6,0.88
152,2075,0,0,7,0.95
152,2080,0,0,0,NA
152,2080,0,0,1,NA
152,2080,0,0,2,1.07
152,2080,0,0,3,1.15
152,2080,0,0,4,1.01
152,2080,0,0,5,0.99
152,2080,0,0,6,0.87
152,2080,0,0,7,0.94
152,2085,0,0,0,NA
152,2085,0,0,1,NA
152,2085,0,0,2,1.07
152,2085,0,0,3,1.15
152,2085,0,0,4,1.01
152,2085,0,0,5,0.99
152,2085,0,0,6,0.87
152,2085,0,0,7,0.94
152,2090,0,0,0,NA
152,2090,0,0,1,NA
152,2090,0,0,2,1.07
152,2090,0,0,3,1.16
152,2090,0,0,4,1.01
152,2090,0,0,5,0.99
152,2090,0,0,6,0.87
152,2090,0,0,7,0.94
152,2095,0,0,0,NA
152,2095,0,0,1,NA
152,2095,0,0,2,1.07
152,2095,0,0,3,1.16
152,2095,0,0,4,1.01
152,2095,0,0,5,0.99
152,2095,0,0,6,0.87
152,2095,0,0,7,0.94
152,2100,0,0,0,NA
