"isono","year","sexno","ageno","eduno","bmys"
752,2100,0,0,0,12.8
752,2100,1,0,0,12.7
752,2100,2,0,0,12.9
756,1970,0,0,0,8.5
756,1970,1,0,0,8.8
756,1970,2,0,0,8.1
756,1975,0,0,0,8.7
756,1975,1,0,0,9.1
756,1975,2,0,0,8.3
756,1980,0,0,0,9.1
756,1980,1,0,0,9.5
756,1980,2,0,0,8.7
756,1985,0,0,0,9.5
756,1985,1,0,0,9.8
756,1985,2,0,0,9.1
756,1990,0,0,0,9.8
756,1990,1,0,0,10.1
756,1990,2,0,0,9.4
756,1995,0,0,0,9.9
756,1995,1,0,0,10.2
756,1995,2,0,0,9.5
756,2000,0,0,0,10
756,2000,1,0,0,10.3
756,2000,2,0,0,9.7
756,2005,0,0,0,10.3
756,2005,1,0,0,10.5
756,2005,2,0,0,10
756,2010,0,0,0,10.5
756,2010,1,0,0,10.7
756,2010,2,0,0,10.3
756,2015,0,0,0,10.8
756,2015,1,0,0,11
756,2015,2,0,0,10.6
756,2020,0,0,0,11
756,2020,1,0,0,11.3
756,2020,2,0,0,10.8
756,2025,0,0,0,11.2
756,2025,1,0,0,11.4
756,2025,2,0,0,11
756,2030,0,0,0,11.4
756,2030,1,0,0,11.6
756,2030,2,0,0,11.2
756,2035,0,0,0,11.6
756,2035,1,0,0,11.8
756,2035,2,0,0,11.5
756,2040,0,0,0,11.8
756,2040,1,0,0,12
756,2040,2,0,0,11.7
756,2045,0,0,0,12
756,2045,1,0,0,12.2
756,2045,2,0,0,11.9
756,2050,0,0,0,12.2
756,2050,1,0,0,12.4
756,2050,2,0,0,12.1
756,2055,0,0,0,12.4
756,2055,1,0,0,12.5
756,2055,2,0,0,12.3
756,2060,0,0,0,12.6
756,2060,1,0,0,12.7
756,2060,2,0,0,12.5
756,2065,0,0,0,12.7
756,2065,1,0,0,12.8
756,2065,2,0,0,12.6
756,2070,0,0,0,12.9
756,2070,1,0,0,13
756,2070,2,0,0,12.8
756,2075,0,0,0,13
756,2075,1,0,0,13.1
756,2075,2,0,0,13
756,2080,0,0,0,13.2
756,2080,1,0,0,13.2
756,2080,2,0,0,13.1
756,2085,0,0,0,13.3
756,2085,1,0,0,13.4
756,2085,2,0,0,13.3
756,2090,0,0,0,13.5
756,2090,1,0,0,13.5
756,2090,2,0,0,13.4
756,2095,0,0,0,13.6
756,2095,1,0,0,13.6
756,2095,2,0,0,13.6
756,2100,0,0,0,13.7
756,2100,1,0,0,13.7
756,2100,2,0,0,13.7
760,1970,0,0,0,1.4
760,1970,1,0,0,1.9
760,1970,2,0,0,0.9
760,1975,0,0,0,1.7
760,1975,1,0,0,2.2
760,1975,2,0,0,1.2
760,1980,0,0,0,2
760,1980,1,0,0,2.5
760,1980,2,0,0,1.4
760,1985,0,0,0,2.3
760,1985,1,0,0,2.8
760,1985,2,0,0,1.8
760,1990,0,0,0,2.6
760,1990,1,0,0,3
760,1990,2,0,0,2.1
760,1995,0,0,0,3
760,1995,1,0,0,3.4
760,1995,2,0,0,2.5
760,2000,0,0,0,3.4
760,2000,1,0,0,3.8
760,2000,2,0,0,3
760,2005,0,0,0,3.7
760,2005,1,0,0,4
760,2005,2,0,0,3.3
760,2010,0,0,0,4.1
760,2010,1,0,0,4.3
760,2010,2,0,0,3.8
760,2015,0,0,0,4.7
760,2015,1,0,0,4.9
760,2015,2,0,0,4.5
760,2020,0,0,0,5.4
760,2020,1,0,0,5.5
760,2020,2,0,0,5.2
760,2025,0,0,0,6
760,2025,1,0,0,6.1
760,2025,2,0,0,6
760,2030,0,0,0,6.6
760,2030,1,0,0,6.7
760,2030,2,0,0,6.6
760,2035,0,0,0,7.2
760,2035,1,0,0,7.2
760,2035,2,0,0,7.2
760,2040,0,0,0,7.8
760,2040,1,0,0,7.7
760,2040,2,0,0,7.8
760,2045,0,0,0,8.3
760,2045,1,0,0,8.2
760,2045,2,0,0,8.4
760,2050,0,0,0,8.8
760,2050,1,0,0,8.7
760,2050,2,0,0,8.9
760,2055,0,0,0,9.3
760,2055,1,0,0,9.2
760,2055,2,0,0,9.4
760,2060,0,0,0,9.7
760,2060,1,0,0,9.6
760,2060,2,0,0,9.8
760,2065,0,0,0,10.1
760,2065,1,0,0,10
760,2065,2,0,0,10.2
760,2070,0,0,0,10.4
760,2070,1,0,0,10.3
760,2070,2,0,0,10.6
760,2075,0,0,0,10.8
760,2075,1,0,0,10.7
760,2075,2,0,0,10.9
760,2080,0,0,0,11.1
760,2080,1,0,0,11
760,2080,2,0,0,11.2
760,2085,0,0,0,11.4
760,2085,1,0,0,11.3
760,2085,2,0,0,11.6
760,2090,0,0,0,11.7
760,2090,1,0,0,11.6
760,2090,2,0,0,11.8
760,2095,0,0,0,12
760,2095,1,0,0,11.9
760,2095,2,0,0,12.1
760,2100,0,0,0,12.3
760,2100,1,0,0,12.2
760,2100,2,0,0,12.3
762,1970,0,0,0,3.6
762,1970,1,0,0,4.1
762,1970,2,0,0,3.2
762,1975,0,0,0,4.1
762,1975,1,0,0,4.5
762,1975,2,0,0,3.7
762,1980,0,0,0,4.7
762,1980,1,0,0,5.1
762,1980,2,0,0,4.3
762,1985,0,0,0,5.1
762,1985,1,0,0,5.4
762,1985,2,0,0,4.7
762,1990,0,0,0,5.2
762,1990,1,0,0,5.6
762,1990,2,0,0,4.9
762,1995,0,0,0,5.4
762,1995,1,0,0,5.7
762,1995,2,0,0,5.1
762,2000,0,0,0,5.7
762,2000,1,0,0,5.9
762,2000,2,0,0,5.4
762,2005,0,0,0,6
762,2005,1,0,0,6.2
762,2005,2,0,0,5.8
762,2010,0,0,0,6.4
762,2010,1,0,0,6.6
762,2010,2,0,0,6.2
762,2015,0,0,0,6.9
762,2015,1,0,0,7
762,2015,2,0,0,6.8
762,2020,0,0,0,7.3
762,2020,1,0,0,7.4
762,2020,2,0,0,7.3
762,2025,0,0,0,7.8
762,2025,1,0,0,7.9
762,2025,2,0,0,7.8
762,2030,0,0,0,8.3
762,2030,1,0,0,8.4
762,2030,2,0,0,8.2
762,2035,0,0,0,8.8
762,2035,1,0,0,8.8
762,2035,2,0,0,8.7
762,2040,0,0,0,9.2
762,2040,1,0,0,9.2
762,2040,2,0,0,9.1
762,2045,0,0,0,9.5
762,2045,1,0,0,9.6
762,2045,2,0,0,9.4
762,2050,0,0,0,9.8
762,2050,1,0,0,9.9
762,2050,2,0,0,9.8
762,2055,0,0,0,10.1
762,2055,1,0,0,10.2
762,2055,2,0,0,10.1
762,2060,0,0,0,10.4
762,2060,1,0,0,10.4
762,2060,2,0,0,10.4
762,2065,0,0,0,10.7
762,2065,1,0,0,10.7
762,2065,2,0,0,10.6
762,2070,0,0,0,10.9
762,2070,1,0,0,10.9
762,2070,2,0,0,10.9
762,2075,0,0,0,11.1
762,2075,1,0,0,11.1
762,2075,2,0,0,11.1
762,2080,0,0,0,11.3
762,2080,1,0,0,11.3
762,2080,2,0,0,11.3
762,2085,0,0,0,11.5
762,2085,1,0,0,11.5
762,2085,2,0,0,11.5
762,2090,0,0,0,11.7
762,2090,1,0,0,11.7
762,2090,2,0,0,11.7
762,2095,0,0,0,11.8
762,2095,1,0,0,11.8
762,2095,2,0,0,11.8
762,2100,0,0,0,12
762,2100,1,0,0,12
762,2100,2,0,0,12
764,1970,0,0,0,1.9
764,1970,1,0,0,2.2
764,1970,2,0,0,1.6
764,1975,0,0,0,2.3
764,1975,1,0,0,2.6
764,1975,2,0,0,1.9
764,1980,0,0,0,2.8
764,1980,1,0,0,3.1
764,1980,2,0,0,2.4
764,1985,0,0,0,3.5
764,1985,1,0,0,3.8
764,1985,2,0,0,3.2
764,1990,0,0,0,4.1
764,1990,1,0,0,4.4
764,1990,2,0,0,3.9
764,1995,0,0,0,4.7
764,1995,1,0,0,4.9
764,1995,2,0,0,4.5
764,2000,0,0,0,5.3
764,2000,1,0,0,5.4
764,2000,2,0,0,5.1
764,2005,0,0,0,5.8
764,2005,1,0,0,5.9
764,2005,2,0,0,5.7
764,2010,0,0,0,6.3
764,2010,1,0,0,6.4
764,2010,2,0,0,6.2
764,2015,0,0,0,7
764,2015,1,0,0,7
764,2015,2,0,0,7
764,2020,0,0,0,7.6
764,2020,1,0,0,7.6
764,2020,2,0,0,7.6
764,2025,0,0,0,8.2
764,2025,1,0,0,8.2
764,2025,2,0,0,8.2
764,2030,0,0,0,8.8
764,2030,1,0,0,8.8
764,2030,2,0,0,8.8
764,2035,0,0,0,9.3
764,2035,1,0,0,9.3
764,2035,2,0,0,9.3
764,2040,0,0,0,9.8
764,2040,1,0,0,9.8
764,2040,2,0,0,9.8
764,2045,0,0,0,10.3
764,2045,1,0,0,10.3
764,2045,2,0,0,10.3
764,2050,0,0,0,10.8
764,2050,1,0,0,10.7
764,2050,2,0,0,10.8
764,2055,0,0,0,11.2
764,2055,1,0,0,11.1
764,2055,2,0,0,11.3
764,2060,0,0,0,11.6
764,2060,1,0,0,11.5
764,2060,2,0,0,11.7
764,2065,0,0,0,11.9
764,2065,1,0,0,11.8
764,2065,2,0,0,12
764,2070,0,0,0,12.2
764,2070,1,0,0,12.1
764,2070,2,0,0,12.4
764,2075,0,0,0,12.5
764,2075,1,0,0,12.4
764,2075,2,0,0,12.6
764,2080,0,0,0,12.8
764,2080,1,0,0,12.7
764,2080,2,0,0,12.9
764,2085,0,0,0,13
764,2085,1,0,0,12.9
764,2085,2,0,0,13.1
764,2090,0,0,0,13.2
764,2090,1,0,0,13.1
764,2090,2,0,0,13.3
764,2095,0,0,0,13.3
764,2095,1,0,0,13.2
764,2095,2,0,0,13.4
764,2100,0,0,0,13.5
764,2100,1,0,0,13.4
764,2100,2,0,0,13.6
768,1970,0,0,0,0
768,1970,1,0,0,0
768,1970,2,0,0,0
768,1975,0,0,0,0
768,1975,1,0,0,0
768,1975,2,0,0,0
768,1980,0,0,0,0
768,1980,1,0,0,0
768,1980,2,0,0,0
768,1985,0,0,0,0
768,1985,1,0,0,0
768,1985,2,0,0,0
768,1990,0,0,0,0
768,1990,1,0,0,0
768,1990,2,0,0,0
768,1995,0,0,0,0
768,1995,1,0,0,0
768,1995,2,0,0,0
768,2000,0,0,0,0
768,2000,1,0,0,0
768,2000,2,0,0,0
768,2005,0,0,0,0
768,2005,1,0,0,0
768,2005,2,0,0,0
768,2010,0,0,0,0
768,2010,1,0,0,0
768,2010,2,0,0,0
768,2015,0,0,0,0
768,2015,1,0,0,0
768,2015,2,0,0,0
768,2020,0,0,0,0
768,2020,1,0,0,0
768,2020,2,0,0,0
768,2025,0,0,0,0
768,2025,1,0,0,0
768,2025,2,0,0,0
768,2030,0,0,0,0
768,2030,1,0,0,0
768,2030,2,0,0,0
768,2035,0,0,0,0
768,2035,1,0,0,0
768,2035,2,0,0,0
768,2040,0,0,0,0
768,2040,1,0,0,0
768,2040,2,0,0,0
768,2045,0,0,0,0
768,2045,1,0,0,0
768,2045,2,0,0,0
768,2050,0,0,0,0
768,2050,1,0,0,0
768,2050,2,0,0,0
768,2055,0,0,0,0
768,2055,1,0,0,0
768,2055,2,0,0,0
768,2060,0,0,0,0
768,2060,1,0,0,0
768,2060,2,0,0,0
768,2065,0,0,0,0
768,2065,1,0,0,0
768,2065,2,0,0,0
768,2070,0,0,0,0
768,2070,1,0,0,0
768,2070,2,0,0,0
768,2075,0,0,0,0
768,2075,1,0,0,0
768,2075,2,0,0,0
768,2080,0,0,0,0
768,2080,1,0,0,0
768,2080,2,0,0,0
768,2085,0,0,0,0
768,2085,1,0,0,0
768,2085,2,0,0,0
768,2090,0,0,0,0
768,2090,1,0,0,0
768,2090,2,0,0,0
768,2095,0,0,0,0
768,2095,1,0,0,0
768,2095,2,0,0,0
768,2100,0,0,0,0
768,2100,1,0,0,0
768,2100,2,0,0,0
776,1970,0,0,0,3.9
776,1970,1,0,0,4
776,1970,2,0,0,3.8
776,1975,0,0,0,4.3
776,1975,1,0,0,4.4
776,1975,2,0,0,4.2
776,1980,0,0,0,4.8
776,1980,1,0,0,4.9
776,1980,2,0,0,4.7
776,1985,0,0,0,5.1
776,1985,1,0,0,5.2
776,1985,2,0,0,5.1
776,1990,0,0,0,5.5
776,1990,1,0,0,5.6
776,1990,2,0,0,5.5
776,1995,0,0,0,5.7
776,1995,1,0,0,5.7
776,1995,2,0,0,5.7
776,2000,0,0,0,6
776,2000,1,0,0,6
776,2000,2,0,0,6
776,2005,0,0,0,6.1
776,2005,1,0,0,6
776,2005,2,0,0,6.2
776,2010,0,0,0,6.4
776,2010,1,0,0,6.3
776,2010,2,0,0,6.5
776,2015,0,0,0,6.8
776,2015,1,0,0,6.7
776,2015,2,0,0,6.9
776,2020,0,0,0,7.4
776,2020,1,0,0,7.3
776,2020,2,0,0,7.5
776,2025,0,0,0,8.2
776,2025,1,0,0,8.1
776,2025,2,0,0,8.3
776,2030,0,0,0,8.8
776,2030,1,0,0,8.7
776,2030,2,0,0,8.9
776,2035,0,0,0,9.2
776,2035,1,0,0,9.1
776,2035,2,0,0,9.4
776,2040,0,0,0,9.6
776,2040,1,0,0,9.5
776,2040,2,0,0,9.7
776,2045,0,0,0,10
776,2045,1,0,0,9.9
776,2045,2,0,0,10.1
776,2050,0,0,0,10.4
776,2050,1,0,0,10.3
776,2050,2,0,0,10.5
776,2055,0,0,0,10.8
776,2055,1,0,0,10.7
776,2055,2,0,0,10.9
776,2060,0,0,0,11.2
776,2060,1,0,0,11.1
776,2060,2,0,0,11.3
776,2065,0,0,0,11.5
776,2065,1,0,0,11.4
776,2065,2,0,0,11.6
776,2070,0,0,0,11.8
776,2070,1,0,0,11.7
776,2070,2,0,0,11.9
776,2075,0,0,0,12
776,2075,1,0,0,11.9
776,2075,2,0,0,12.1
776,2080,0,0,0,12.2
776,2080,1,0,0,12.2
776,2080,2,0,0,12.3
776,2085,0,0,0,12.5
776,2085,1,0,0,12.4
776,2085,2,0,0,12.5
776,2090,0,0,0,12.7
776,2090,1,0,0,12.6
776,2090,2,0,0,12.7
776,2095,0,0,0,12.8
776,2095,1,0,0,12.8
776,2095,2,0,0,12.9
776,2100,0,0,0,13
776,2100,1,0,0,12.9
776,2100,2,0,0,13.1
780,1970,0,0,0,3.8
780,1970,1,0,0,3.9
780,1970,2,0,0,3.7
780,1975,0,0,0,4.4
780,1975,1,0,0,4.5
780,1975,2,0,0,4.2
780,1980,0,0,0,5
780,1980,1,0,0,5
780,1980,2,0,0,4.9
780,1985,0,0,0,5.3
780,1985,1,0,0,5.3
780,1985,2,0,0,5.3
780,1990,0,0,0,5.6
780,1990,1,0,0,5.5
780,1990,2,0,0,5.6
780,1995,0,0,0,6.1
780,1995,1,0,0,6
780,1995,2,0,0,6.1
780,2000,0,0,0,6.8
780,2000,1,0,0,6.8
780,2000,2,0,0,6.9
780,2005,0,0,0,7.5
780,2005,1,0,0,7.4
780,2005,2,0,0,7.5
780,2010,0,0,0,7.8
780,2010,1,0,0,7.7
780,2010,2,0,0,7.9
780,2015,0,0,0,8.2
780,2015,1,0,0,8.1
780,2015,2,0,0,8.3
780,2020,0,0,0,8.6
780,2020,1,0,0,8.4
780,2020,2,0,0,8.7
780,2025,0,0,0,9.1
780,2025,1,0,0,8.9
780,2025,2,0,0,9.2
780,2030,0,0,0,9.5
780,2030,1,0,0,9.4
780,2030,2,0,0,9.7
780,2035,0,0,0,9.9
780,2035,1,0,0,9.8
780,2035,2,0,0,10.1
780,2040,0,0,0,10.3
780,2040,1,0,0,10.1
780,2040,2,0,0,10.4
780,2045,0,0,0,10.6
780,2045,1,0,0,10.4
780,2045,2,0,0,10.7
780,2050,0,0,0,10.8
780,2050,1,0,0,10.7
780,2050,2,0,0,11
780,2055,0,0,0,11.1
780,2055,1,0,0,11
780,2055,2,0,0,11.3
780,2060,0,0,0,11.4
780,2060,1,0,0,11.2
780,2060,2,0,0,11.5
780,2065,0,0,0,11.6
780,2065,1,0,0,11.5
780,2065,2,0,0,11.8
780,2070,0,0,0,11.8
780,2070,1,0,0,11.7
780,2070,2,0,0,12
780,2075,0,0,0,12
780,2075,1,0,0,11.9
780,2075,2,0,0,12.2
780,2080,0,0,0,12.2
780,2080,1,0,0,12.1
780,2080,2,0,0,12.4
780,2085,0,0,0,12.4
780,2085,1,0,0,12.3
780,2085,2,0,0,12.5
780,2090,0,0,0,12.6
780,2090,1,0,0,12.4
780,2090,2,0,0,12.7
780,2095,0,0,0,12.7
780,2095,1,0,0,12.6
780,2095,2,0,0,12.9
780,2100,0,0,0,12.9
780,2100,1,0,0,12.7
780,2100,2,0,0,13
784,1970,0,0,0,3.4
784,1970,1,0,0,4.3
784,1970,2,0,0,2
784,1975,0,0,0,4.6
784,1975,1,0,0,5.5
784,1975,2,0,0,2.5
784,1980,0,0,0,5.4
784,1980,1,0,0,6.3
784,1980,2,0,0,3.3
784,1985,0,0,0,5.4
784,1985,1,0,0,6.1
784,1985,2,0,0,3.9
784,1990,0,0,0,5.7
784,1990,1,0,0,6.4
784,1990,2,0,0,4.3
784,1995,0,0,0,6.3
784,1995,1,0,0,6.8
784,1995,2,0,0,5.2
784,2000,0,0,0,6.6
784,2000,1,0,0,7
784,2000,2,0,0,5.7
784,2005,0,0,0,7.4
784,2005,1,0,0,7.5
784,2005,2,0,0,7
784,2010,0,0,0,7.9
784,2010,1,0,0,8
784,2010,2,0,0,7.7
784,2015,0,0,0,8.5
784,2015,1,0,0,8.4
784,2015,2,0,0,8.6
784,2020,0,0,0,8.8
784,2020,1,0,0,8.7
784,2020,2,0,0,9
784,2025,0,0,0,9.2
784,2025,1,0,0,9.1
784,2025,2,0,0,9.6
784,2030,0,0,0,9.7
784,2030,1,0,0,9.5
784,2030,2,0,0,10.1
784,2035,0,0,0,10.1
784,2035,1,0,0,9.9
784,2035,2,0,0,10.6
784,2040,0,0,0,10.5
784,2040,1,0,0,10.2
784,2040,2,0,0,11
784,2045,0,0,0,10.8
784,2045,1,0,0,10.6
784,2045,2,0,0,11.3
784,2050,0,0,0,11.1
784,2050,1,0,0,10.9
784,2050,2,0,0,11.6
784,2055,0,0,0,11.4
784,2055,1,0,0,11.2
784,2055,2,0,0,11.8
784,2060,0,0,0,11.7
784,2060,1,0,0,11.5
784,2060,2,0,0,12.1
784,2065,0,0,0,11.9
784,2065,1,0,0,11.7
784,2065,2,0,0,12.3
784,2070,0,0,0,12.2
784,2070,1,0,0,12
784,2070,2,0,0,12.5
784,2075,0,0,0,12.4
784,2075,1,0,0,12.2
784,2075,2,0,0,12.7
784,2080,0,0,0,12.6
784,2080,1,0,0,12.5
784,2080,2,0,0,12.8
784,2085,0,0,0,12.8
784,2085,1,0,0,12.7
784,2085,2,0,0,13
784,2090,0,0,0,13
784,2090,1,0,0,12.9
784,2090,2,0,0,13.1
784,2095,0,0,0,13.1
784,2095,1,0,0,13
784,2095,2,0,0,13.3
784,2100,0,0,0,13.3
784,2100,1,0,0,13.2
784,2100,2,0,0,13.4
788,1970,0,0,0,0.9
788,1970,1,0,0,1.2
788,1970,2,0,0,0.5
788,1975,0,0,0,1.3
788,1975,1,0,0,1.7
788,1975,2,0,0,0.9
788,1980,0,0,0,1.8
788,1980,1,0,0,2.2
788,1980,2,0,0,1.3
788,1985,0,0,0,2.2
788,1985,1,0,0,2.8
788,1985,2,0,0,1.7
788,1990,0,0,0,2.7
788,1990,1,0,0,3.3
788,1990,2,0,0,2.2
788,1995,0,0,0,3.4
788,1995,1,0,0,3.9
788,1995,2,0,0,2.8
788,2000,0,0,0,4.2
788,2000,1,0,0,4.8
788,2000,2,0,0,3.6
788,2005,0,0,0,5.1
788,2005,1,0,0,5.7
788,2005,2,0,0,4.5
788,2010,0,0,0,5.9
788,2010,1,0,0,6.5
788,2010,2,0,0,5.3
788,2015,0,0,0,6.6
788,2015,1,0,0,7.2
788,2015,2,0,0,6.1
788,2020,0,0,0,7.2
788,2020,1,0,0,7.7
788,2020,2,0,0,6.8
788,2025,0,0,0,8
788,2025,1,0,0,8.4
788,2025,2,0,0,7.5
788,2030,0,0,0,8.7
788,2030,1,0,0,9.1
788,2030,2,0,0,8.3
788,2035,0,0,0,9.4
788,2035,1,0,0,9.7
788,2035,2,0,0,9.1
788,2040,0,0,0,10
788,2040,1,0,0,10.3
788,2040,2,0,0,9.7
788,2045,0,0,0,10.5
788,2045,1,0,0,10.8
788,2045,2,0,0,10.3
788,2050,0,0,0,11
788,2050,1,0,0,11.2
788,2050,2,0,0,10.8
788,2055,0,0,0,11.5
788,2055,1,0,0,11.6
788,2055,2,0,0,11.3
788,2060,0,0,0,11.9
788,2060,1,0,0,12
788,2060,2,0,0,11.8
788,2065,0,0,0,12.4
788,2065,1,0,0,12.4
788,2065,2,0,0,12.3
788,2070,0,0,0,12.8
788,2070,1,0,0,12.8
788,2070,2,0,0,12.8
788,2075,0,0,0,13.1
788,2075,1,0,0,13.1
788,2075,2,0,0,13.2
788,2080,0,0,0,13.4
788,2080,1,0,0,13.4
788,2080,2,0,0,13.5
788,2085,0,0,0,13.7
788,2085,1,0,0,13.6
788,2085,2,0,0,13.8
788,2090,0,0,0,13.9
788,2090,1,0,0,13.8
788,2090,2,0,0,14
788,2095,0,0,0,14.1
788,2095,1,0,0,14
788,2095,2,0,0,14.2
788,2100,0,0,0,14.3
788,2100,1,0,0,14.2
788,2100,2,0,0,14.4
792,1970,0,0,0,2.1
792,1970,1,0,0,2.7
792,1970,2,0,0,1.4
792,1975,0,0,0,2.4
792,1975,1,0,0,3.1
792,1975,2,0,0,1.7
792,1980,0,0,0,2.8
792,1980,1,0,0,3.4
792,1980,2,0,0,2.1
792,1985,0,0,0,3.1
792,1985,1,0,0,3.8
792,1985,2,0,0,2.5
792,1990,0,0,0,3.5
792,1990,1,0,0,4.2
792,1990,2,0,0,2.9
792,1995,0,0,0,4
792,1995,1,0,0,4.6
792,1995,2,0,0,3.4
792,2000,0,0,0,4.5
792,2000,1,0,0,5
792,2000,2,0,0,3.9
792,2005,0,0,0,5
792,2005,1,0,0,5.6
792,2005,2,0,0,4.5
792,2010,0,0,0,5.5
792,2010,1,0,0,6
792,2010,2,0,0,5
792,2015,0,0,0,6.1
792,2015,1,0,0,6.6
792,2015,2,0,0,5.7
792,2020,0,0,0,6.7
792,2020,1,0,0,7.2
792,2020,2,0,0,6.3
792,2025,0,0,0,7.4
792,2025,1,0,0,7.8
792,2025,2,0,0,7
792,2030,0,0,0,8
792,2030,1,0,0,8.3
792,2030,2,0,0,7.7
792,2035,0,0,0,8.5
792,2035,1,0,0,8.8
792,2035,2,0,0,8.2
792,2040,0,0,0,9
792,2040,1,0,0,9.3
792,2040,2,0,0,8.8
792,2045,0,0,0,9.5
792,2045,1,0,0,9.7
792,2045,2,0,0,9.2
792,2050,0,0,0,9.9
792,2050,1,0,0,10.1
792,2050,2,0,0,9.7
792,2055,0,0,0,10.4
792,2055,1,0,0,10.5
792,2055,2,0,0,10.2
792,2060,0,0,0,10.8
792,2060,1,0,0,10.9
792,2060,2,0,0,10.6
792,2065,0,0,0,11.1
792,2065,1,0,0,11.3
792,2065,2,0,0,11
792,2070,0,0,0,11.5
792,2070,1,0,0,11.6
792,2070,2,0,0,11.4
792,2075,0,0,0,11.8
792,2075,1,0,0,11.9
792,2075,2,0,0,11.7
792,2080,0,0,0,12.1
792,2080,1,0,0,12.1
792,2080,2,0,0,12
792,2085,0,0,0,12.3
792,2085,1,0,0,12.4
792,2085,2,0,0,12.3
792,2090,0,0,0,12.6
792,2090,1,0,0,12.6
792,2090,2,0,0,12.5
792,2095,0,0,0,12.8
792,2095,1,0,0,12.8
792,2095,2,0,0,12.7
792,2100,0,0,0,12.9
792,2100,1,0,0,12.9
792,2100,2,0,0,12.9
795,1970,0,0,0,4.2
795,1970,1,0,0,4.5
795,1970,2,0,0,3.9
795,1975,0,0,0,4.8
795,1975,1,0,0,5
795,1975,2,0,0,4.5
795,1980,0,0,0,5.4
795,1980,1,0,0,5.6
795,1980,2,0,0,5.2
795,1985,0,0,0,5.8
795,1985,1,0,0,5.9
795,1985,2,0,0,5.7
795,1990,0,0,0,6
795,1990,1,0,0,6.1
795,1990,2,0,0,5.9
795,1995,0,0,0,6.3
795,1995,1,0,0,6.4
795,1995,2,0,0,6.2
795,2000,0,0,0,6.7
795,2000,1,0,0,6.7
795,2000,2,0,0,6.6
795,2005,0,0,0,6.9
795,2005,1,0,0,6.9
795,2005,2,0,0,6.9
795,2010,0,0,0,7.3
795,2010,1,0,0,7.2
795,2010,2,0,0,7.3
795,2015,0,0,0,7.6
795,2015,1,0,0,7.5
795,2015,2,0,0,7.6
795,2020,0,0,0,7.9
795,2020,1,0,0,7.9
795,2020,2,0,0,8
795,2025,0,0,0,8.3
795,2025,1,0,0,8.2
795,2025,2,0,0,8.4
795,2030,0,0,0,8.7
795,2030,1,0,0,8.6
795,2030,2,0,0,8.7
795,2035,0,0,0,9
795,2035,1,0,0,8.9
795,2035,2,0,0,9.1
795,2040,0,0,0,9.3
795,2040,1,0,0,9.2
795,2040,2,0,0,9.4
795,2045,0,0,0,9.5
795,2045,1,0,0,9.4
795,2045,2,0,0,9.6
795,2050,0,0,0,9.7
795,2050,1,0,0,9.6
795,2050,2,0,0,9.8
795,2055,0,0,0,9.9
795,2055,1,0,0,9.8
795,2055,2,0,0,10
795,2060,0,0,0,10.1
795,2060,1,0,0,10.1
795,2060,2,0,0,10.2
795,2065,0,0,0,10.3
795,2065,1,0,0,10.3
795,2065,2,0,0,10.4
795,2070,0,0,0,10.5
795,2070,1,0,0,10.4
795,2070,2,0,0,10.5
795,2075,0,0,0,10.7
795,2075,1,0,0,10.6
795,2075,2,0,0,10.7
795,2080,0,0,0,10.8
795,2080,1,0,0,10.7
795,2080,2,0,0,10.8
795,2085,0,0,0,10.9
795,2085,1,0,0,10.9
795,2085,2,0,0,11
795,2090,0,0,0,11
795,2090,1,0,0,11
795,2090,2,0,0,11.1
795,2095,0,0,0,11.2
795,2095,1,0,0,11.1
795,2095,2,0,0,11.2
795,2100,0,0,0,11.2
795,2100,1,0,0,11.2
795,2100,2,0,0,11.3
800,1970,0,0,0,1.4
800,1970,1,0,0,1.9
800,1970,2,0,0,0.9
800,1975,0,0,0,1.5
800,1975,1,0,0,2.1
800,1975,2,0,0,1
800,1980,0,0,0,1.7
800,1980,1,0,0,2.3
800,1980,2,0,0,1.2
800,1985,0,0,0,1.9
800,1985,1,0,0,2.4
800,1985,2,0,0,1.4
800,1990,0,0,0,2.1
800,1990,1,0,0,2.6
800,1990,2,0,0,1.6
800,1995,0,0,0,2.3
800,1995,1,0,0,2.7
800,1995,2,0,0,1.8
800,2000,0,0,0,2.5
800,2000,1,0,0,2.9
800,2000,2,0,0,2
800,2005,0,0,0,2.7
800,2005,1,0,0,3.1
800,2005,2,0,0,2.4
800,2010,0,0,0,3
800,2010,1,0,0,3.2
800,2010,2,0,0,2.7
800,2015,0,0,0,3.5
800,2015,1,0,0,3.8
800,2015,2,0,0,3.3
800,2020,0,0,0,4.1
800,2020,1,0,0,4.3
800,2020,2,0,0,3.9
800,2025,0,0,0,4.7
800,2025,1,0,0,4.8
800,2025,2,0,0,4.6
800,2030,0,0,0,5.4
800,2030,1,0,0,5.4
800,2030,2,0,0,5.3
800,2035,0,0,0,5.9
800,2035,1,0,0,6
800,2035,2,0,0,5.9
800,2040,0,0,0,6.5
800,2040,1,0,0,6.5
800,2040,2,0,0,6.5
800,2045,0,0,0,7.1
800,2045,1,0,0,7
800,2045,2,0,0,7.1
800,2050,0,0,0,7.6
800,2050,1,0,0,7.6
800,2050,2,0,0,7.7
800,2055,0,0,0,8.2
800,2055,1,0,0,8.2
800,2055,2,0,0,8.2
800,2060,0,0,0,8.8
800,2060,1,0,0,8.7
800,2060,2,0,0,8.8
800,2065,0,0,0,9.3
800,2065,1,0,0,9.2
